Epoch,LR,Train_Loss,Val_Total,Val_Temp,Val_Press,Val_Velocity
159,0.0001,0.00014973213866610558,3.085214621023624e-05,2.2571426143258577e-05,7.343671404669294e-05,2.070746563731518e-05
160,0.0001,0.0001424819888184588,2.9384304070845246e-05,2.380768273724243e-05,6.423290233215084e-05,2.077179078696645e-05
161,0.0001,0.0001494051484769443,3.7895666537224315e-05,2.2082670056988718e-05,0.00012132380470575299,2.0091872784178122e-05
162,0.0001,0.0001455345054361687,2.798106697809999e-05,2.2050699499231996e-05,6.673117968603037e-05,1.8441016663928167e-05
163,0.0001,0.00014208691848607762,3.042569142053253e-05,2.0371670871099923e-05,6.931780262675602e-05,2.252616604891955e-05
164,0.0001,0.0001682993221369212,2.3562056412629317e-05,2.048542955890298e-05,3.119709117527236e-05,2.1996226223564008e-05
165,0.0001,0.00021518473427435808,7.506349174946081e-05,2.4239114281954244e-05,0.00031922428752295673,2.6020539280580124e-05
166,0.0001,0.00018478237286740983,2.1716200080845738e-05,2.4604414647910744e-05,3.177778899043915e-05,1.7018281141645275e-05
167,0.0001,0.00012888540599802084,4.1647733269201126e-05,2.2248935920288204e-05,0.00014204360559233464,2.0492828070928226e-05
168,0.0001,0.00015131101016860075,3.1920465062285075e-05,1.8147796026823926e-05,9.035131552082021e-05,1.9558774511097e-05
169,0.0001,0.00014158512556495032,6.091538853070233e-05,2.1162847588129807e-05,0.00024619076793896966,2.44272309828375e-05
170,0.0001,0.0001454117474085334,5.4051588449510746e-05,2.1513364345082664e-05,0.00021123565602465533,2.219400994363241e-05
171,0.0001,0.0001693924027539183,5.448418505693553e-05,2.1702822550651035e-05,0.0002087232678604778,2.4123625735228416e-05
172,0.0001,0.00013546152579444671,2.847871883204789e-05,2.6773828267323552e-05,7.077913414832437e-05,1.6399381138398894e-05
173,0.0001,0.00017181478704680393,6.418213069991907e-05,2.7864753974427003e-05,0.00026380437702755444,2.3567098651255947e-05
174,0.0001,0.00016148089316354316,3.314223522465909e-05,2.5437052045163e-05,7.909932173788548e-05,2.2193803488335107e-05
175,0.0001,0.0001695050410269301,6.642217886110302e-05,1.8852981156669557e-05,0.00028488182579167187,2.3121792310121236e-05
176,0.0001,0.00013133683679563657,2.4075977307802532e-05,1.846117038439843e-05,5.9500789575395174e-05,1.4902674593031406e-05
177,0.0001,0.0001673226959224628,2.190585382777499e-05,2.1120360088389134e-05,3.708208259922685e-05,1.6860932873896672e-05
178,0.0001,0.00023008691509444773,6.26298351562582e-05,2.494283762644045e-05,0.00022536378673976287,3.3570375308045186e-05
179,0.0001,0.00013373995556541945,2.032633074122714e-05,2.3240170321514597e-05,2.793442217807751e-05,1.5660328699595993e-05
180,0.0001,0.0001979416647924209,3.809852205449715e-05,2.2252917688092566e-05,0.00010730075700848829,2.5665713565103943e-05
181,0.0001,0.00014308270306862664,3.341494266351219e-05,1.817259362724144e-05,0.00010512304834264796,1.7882062593344017e-05
182,0.0001,0.00010204527114348656,1.8562986042525154e-05,2.133385146407818e-05,2.204130601057841e-05,1.5460110716958297e-05
183,0.0001,0.00017266228050258096,2.416084043943556e-05,2.0453394199648756e-05,4.87289853481343e-05,1.8111467397829983e-05
184,0.0001,0.00017628167524614554,2.2105180050857598e-05,2.1171565322219976e-05,3.879504856740823e-05,1.6782859347586054e-05
185,0.0001,0.00011119743926842189,2.8469281915022293e-05,1.747576288835262e-05,7.434825420205016e-05,1.8739939832812524e-05
186,0.0001,0.00014182583204687532,2.4767165541561553e-05,2.111279468408611e-05,4.758893010148313e-05,1.9275319573353045e-05
187,0.0001,0.00012089557364533627,2.017149063249235e-05,1.7801151443563867e-05,3.083309638896026e-05,1.709714024400455e-05
188,0.0001,0.00012658702827607294,5.254394454823341e-05,2.2566755205843947e-05,0.00020189676797599532,2.219534962932812e-05
189,0.0001,0.00020082136892817675,6.398219466063892e-05,2.2497055851999903e-05,0.00026325401631766,2.388736447755946e-05
190,0.0001,0.00018338583410668159,2.7485872124088928e-05,2.135687736881664e-05,6.964074964344036e-05,1.7059800939023262e-05
191,0.0001,0.00013184063766058182,2.2780303424951853e-05,2.0411260948094423e-05,3.856224975606892e-05,1.8453605662216432e-05
192,0.0001,0.0001341478836173227,2.460997257003328e-05,2.2329795683617704e-05,4.925775920128217e-05,1.867398577815038e-05
193,0.0001,0.00015096995023420524,2.690876863198355e-05,1.4390443766387762e-05,7.669404294574633e-05,1.6229324728556094e-05
194,0.0001,0.00011248919360117394,3.168512375850696e-05,1.4605184560423368e-05,0.00010085311078000814,1.7849641380962566e-05
195,0.0001,0.00010295051734746349,5.283984137349762e-05,1.649937644288002e-05,0.0002258603744849097,1.669241100898944e-05
196,0.0001,0.00010615272091826861,4.192448795947712e-05,1.492549176873581e-05,0.00016785767820692854,1.5863256749071297e-05
197,0.0001,0.00013500329485836892,3.248683833589894e-05,1.9920927570638014e-05,9.387249156134203e-05,2.0102403141208924e-05
198,0.0001,0.00014831835930332696,2.1261375877656974e-05,1.785743825166719e-05,4.5369964027486276e-05,1.4651109950136743e-05
199,0.0001,0.00011013079363858031,2.5267762339353794e-05,1.808946353776264e-05,5.369166274249437e-05,1.8632825231179595e-05
200,0.0001,9.483009043006777e-05,2.4030456188484095e-05,1.802340307222039e-05,6.551701881107874e-05,1.3479212384481798e-05
201,0.0001,0.0001518023995176367,3.653916883195052e-05,2.160801363970677e-05,0.00011435103442636319,1.9012198890777654e-05
202,0.0001,9.951809189453454e-05,5.261747901386116e-05,1.657590155446087e-05,0.00020150623095105402,2.479311069691903e-05
203,5e-05,0.00012475565816919587,0.00010084805944643449,2.213355651292659e-05,0.00046998804464237764,2.880333386201528e-05
204,5e-05,0.00016293626311270407,1.83023335011967e-05,1.970303605958179e-05,2.9909836939623347e-05,1.3163421954232035e-05
205,5e-05,0.00014157230643005195,3.080705391766969e-05,1.5739082073196187e-05,0.00010182424193772022,1.5570801451758598e-05
206,5e-05,0.00011818217182845922,1.6051869351940695e-05,1.7998411522057722e-05,2.29257477712963e-05,1.1883874549312168e-05
207,5e-05,7.362482952113638e-05,1.569788014421647e-05,1.3267658914628555e-05,2.6410594045955804e-05,1.1851132740048342e-05
208,5e-05,0.00012866756462630514,2.3013217742118286e-05,1.8566177459433675e-05,6.089385169616435e-05,1.3250171150502865e-05
209,5e-05,0.00012443835035038788,2.4957238110800972e-05,1.828444555940223e-05,7.837440170987975e-05,1.125191511164303e-05
210,5e-05,0.00017826099346248984,4.5750879507977515e-05,1.5505749615840614e-05,0.0001887199377961224,1.7099724800573313e-05
211,5e-05,0.00012329976054774528,3.0537192742485786e-05,1.3244507044873899e-05,0.00010798243056342471,1.3721959930990124e-05
212,5e-05,0.00011492615745241478,2.98654899779649e-05,1.4041443819223787e-05,0.00010727646076702513,1.2562989013531478e-05
213,5e-05,0.00012545875365917297,2.5662051029939903e-05,1.803925511012494e-05,7.675504457438365e-05,1.3061375739198411e-05
214,5e-05,0.00013755075826448967,2.057264327959274e-05,1.203039050778898e-05,5.0684925554378424e-05,1.350783827547275e-05
215,5e-05,0.00011292186550373586,3.146509288853849e-05,1.4605991054850165e-05,0.00011931383232877124,1.155040104094951e-05
216,5e-05,0.00010443255166936785,2.2928619273443474e-05,1.6005849374778336e-05,6.996607680775924e-05,1.083919210032036e-05
217,5e-05,0.00011832344259318867,1.528031702946464e-05,1.5121748219826259e-05,2.2191642074176343e-05,1.1904124221473467e-05
218,5e-05,9.205493593485285e-05,2.088920973619679e-05,1.477980799791112e-05,5.733633861382259e-05,1.14662275336741e-05
219,5e-05,6.890187973057795e-05,1.6033846350183012e-05,1.4478266166406684e-05,2.5763906251086155e-05,1.2206834071548656e-05
220,5e-05,0.0001301610606209248,2.8958661459910218e-05,1.5580263607262168e-05,8.532998617738485e-05,1.8285606984136393e-05
221,5e-05,9.874761781247798e-05,1.5453849528057617e-05,1.4069359508539492e-05,2.021610748670355e-05,1.3416154843071126e-05
222,5e-05,0.0001339099861511248,2.7709575078915805e-05,1.7682460565993097e-05,8.479517964588013e-05,1.4925145933375461e-05
223,5e-05,0.00015131927019948225,2.238347860838985e-05,1.6473691630380927e-05,5.3114180445845705e-05,1.539666618555202e-05
224,5e-05,0.00015721243063594693,1.6097114439617144e-05,1.4545193835147074e-05,2.9113953132764436e-05,1.177872331936669e-05
225,5e-05,0.00010225684364382742,2.7920378215640085e-05,1.4890502598063904e-05,0.00010262102478009183,1.0831758118001744e-05
226,5e-05,9.551518566943493e-05,1.9971444771726965e-05,1.5011759387562051e-05,4.85949644826178e-05,1.2325457191764144e-05
227,5e-05,0.00012562296890819474,1.7904541891766712e-05,1.4649930335508543e-05,3.099976402154425e-05,1.3543258091885946e-05
228,5e-05,0.00013979934760065976,2.4394991214649053e-05,1.3255112662591273e-05,6.814817129452422e-05,1.444916779291816e-05
229,5e-05,9.097437605581062e-05,1.9466181583993603e-05,1.22990413728985e-05,4.49620215476898e-05,1.3296608585733338e-05
