X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.056,0.000,0.004,22.000,35316.055,1.359,60.000
0.048,0.022,0.012,18.900,131634.344,6.570,60.000
0.050,0.023,0.012,19.231,110653.602,6.046,60.000
0.050,0.015,0.014,19.157,100397.820,5.458,60.000
0.044,0.002,0.016,18.769,137435.875,1.406,60.000
0.051,0.008,0.013,20.144,98735.430,2.941,60.000
0.059,0.000,0.014,24.634,-23296.586,1.788,60.000
0.052,0.002,0.010,22.080,137904.156,0.712,60.000
0.048,0.022,0.012,19.029,132662.219,6.580,60.000
0.045,0.000,0.019,20.705,9058.812,0.476,60.000
0.052,0.010,0.010,20.524,118054.320,3.537,60.000
0.049,0.000,0.019,22.479,11102.867,-0.552,60.000
0.046,0.001,0.021,20.742,87934.367,0.240,60.000
0.050,0.007,0.015,23.086,97374.805,3.233,60.000
0.098,0.011,0.012,20.498,77288.555,4.393,60.000
0.048,0.019,0.013,18.817,125072.961,6.342,60.000
0.056,0.000,0.006,23.489,-5125.773,0.027,60.000
0.050,0.020,0.014,19.596,99837.539,5.441,60.000
0.058,0.001,0.010,18.710,127865.617,0.849,60.000
0.058,0.001,0.013,21.085,95778.773,-1.242,60.000
0.050,0.027,0.014,22.424,87547.523,2.928,60.000
0.002,0.012,0.013,22.550,111116.180,4.019,60.000
0.050,0.001,0.011,24.618,117825.164,1.272,60.000
0.048,0.003,0.011,22.011,138555.031,2.993,60.000
0.051,0.006,0.013,21.027,97172.648,2.873,60.000
0.047,0.001,0.019,20.915,141343.469,0.806,60.000
0.049,0.027,0.010,21.805,90050.023,6.476,60.000
0.046,0.001,0.014,20.633,164539.094,0.988,60.000
0.051,0.025,0.012,19.185,93441.773,6.183,60.000
0.051,0.001,0.015,29.791,66864.289,-1.572,60.000
0.056,0.001,0.019,18.202,111507.227,0.832,60.000
0.057,0.001,0.013,19.886,155649.812,-0.180,60.000
0.045,0.001,0.017,20.548,132497.062,0.727,60.000
0.044,0.000,0.011,26.640,16822.125,0.016,60.000
0.051,0.016,0.011,20.526,109538.398,6.299,60.000
0.043,0.001,0.015,20.584,90985.148,0.618,60.000
0.045,0.001,0.009,22.383,68810.758,1.105,60.000
0.051,0.023,0.012,19.046,100786.258,6.143,60.000
0.052,0.015,0.011,21.211,117686.820,6.052,60.000
0.051,0.012,0.013,23.694,122573.133,4.768,60.000
0.052,0.000,0.022,17.515,830.969,1.762,60.000
0.057,0.000,0.018,20.672,-24300.953,-0.201,60.000
0.051,0.015,0.010,21.277,108933.945,5.682,60.000
0.050,0.015,0.014,19.349,96022.852,4.893,60.000
0.049,0.003,0.012,21.640,170276.844,3.839,60.000
0.051,0.008,0.014,23.225,89530.258,3.555,60.000
0.098,0.013,0.012,21.548,70731.039,4.488,60.000
0.052,0.001,0.015,25.210,149617.969,0.587,60.000
0.050,0.012,0.012,23.630,163647.562,4.704,60.000
0.048,0.001,0.004,23.770,-7359.305,-1.818,60.000
0.043,0.001,0.015,24.420,18147.648,-1.742,60.000
0.053,0.001,0.008,23.112,95498.852,0.863,60.000
0.048,0.001,0.002,21.418,69877.102,-0.052,60.000
0.046,0.001,0.006,22.374,81638.180,0.625,60.000
0.052,0.001,0.020,19.674,87719.930,0.758,60.000
0.048,0.009,0.012,18.564,76372.258,4.210,60.000
0.046,0.001,0.003,21.844,82526.680,0.315,60.000
0.053,0.001,0.012,25.568,132960.719,1.203,60.000
0.052,0.001,0.019,19.953,93806.336,0.906,60.000
0.051,0.021,0.012,18.646,126775.789,6.599,60.000
0.042,0.000,0.013,26.151,-74071.188,-1.701,60.000
0.050,0.010,0.012,21.907,131593.250,4.567,60.000
0.052,0.021,0.012,18.566,116698.695,6.369,60.000
0.055,0.000,0.019,20.213,-11210.352,1.769,60.000
0.053,0.001,0.008,22.615,101666.805,1.318,60.000
0.053,0.001,0.020,17.371,95343.070,1.415,60.000
0.051,0.023,0.012,18.936,104225.164,6.280,60.000
0.053,0.001,0.006,23.361,74406.523,0.238,60.000
0.045,0.000,0.015,29.760,-34822.773,1.125,60.000
0.048,0.001,0.007,23.602,55435.414,0.220,60.000
0.050,0.010,0.015,20.158,94545.352,4.004,60.000
0.056,0.002,0.011,20.552,124773.664,1.293,60.000
0.051,0.000,0.019,22.537,17657.500,-0.131,60.000
0.049,0.001,0.006,21.924,81155.711,0.179,60.000
0.057,0.001,0.013,23.045,82993.242,-0.216,60.000
0.045,0.000,0.010,30.531,5515.414,1.921,60.000
0.048,0.006,0.014,18.124,117200.805,2.984,60.000
0.051,0.017,0.013,20.702,99194.227,5.618,60.000
0.044,0.001,0.007,23.214,67981.555,0.657,60.000
0.050,0.001,0.017,23.902,134855.969,0.637,60.000
0.048,0.015,0.012,19.755,133747.375,6.539,60.000
0.048,0.023,0.012,19.112,133066.750,6.605,60.000
0.051,0.012,0.012,24.167,169760.281,4.947,60.000
0.050,0.008,0.009,20.365,119227.523,3.761,60.000
0.058,0.000,0.012,26.186,60741.117,1.182,60.000
0.043,0.000,0.007,22.151,27582.727,2.281,60.000
0.051,0.007,0.013,21.255,97614.523,2.902,60.000
0.052,0.002,0.010,22.478,115460.664,1.238,60.000
0.054,0.001,0.005,22.973,80218.617,0.878,60.000
0.053,0.001,0.016,27.323,114984.352,-0.803,60.000
0.049,0.005,0.013,19.621,121819.883,3.272,60.000
0.058,0.001,0.010,22.612,37263.227,0.635,60.000
0.045,0.000,0.020,21.576,29883.227,0.155,60.000
0.049,0.023,0.011,19.392,125436.930,6.763,60.000
0.049,0.012,0.012,21.385,150807.344,5.093,60.000
0.059,0.001,0.013,19.558,129399.773,-1.291,60.000
0.051,0.013,0.012,24.070,157366.125,5.825,60.000
0.049,0.000,0.017,26.063,86394.070,-0.373,60.000
0.052,0.005,0.013,24.872,105924.852,3.344,60.000
0.050,0.014,0.013,20.181,107061.867,5.672,60.000
0.049,0.005,0.012,19.967,126870.852,3.479,60.000
0.041,0.000,0.013,26.676,-23942.812,0.121,60.000
0.053,0.000,0.008,27.406,5023.961,0.570,60.000
0.050,0.011,0.009,20.091,111446.383,3.681,60.000
0.049,0.012,0.013,20.416,119289.648,4.460,60.000
0.051,0.006,0.013,21.380,102778.258,3.199,60.000
0.051,0.005,0.011,20.502,144498.344,3.344,60.000
0.051,0.010,0.012,21.793,127338.492,3.775,60.000
0.042,0.000,0.012,28.884,-10270.859,-0.484,60.000
0.048,0.017,0.012,18.908,149959.156,7.073,60.000
0.043,0.000,0.010,24.067,14039.336,0.058,60.000
0.051,0.019,0.011,19.155,100298.570,6.826,60.000
0.047,0.000,0.022,20.220,-23525.312,0.508,60.000
0.050,0.021,0.010,19.919,93304.523,6.180,60.000
0.001,0.012,0.011,20.790,118745.398,3.853,60.000
0.049,0.026,0.012,19.784,124943.555,6.644,60.000
0.050,0.014,0.014,19.706,100205.305,5.271,60.000
0.049,0.019,0.013,19.159,130092.898,6.824,60.000
0.051,0.026,0.012,19.378,86054.664,6.048,60.000
0.051,0.000,0.018,23.357,-7777.992,-0.068,60.000
0.048,0.000,0.012,30.285,-59133.633,-1.298,60.000
0.060,0.000,0.014,22.075,60297.148,2.220,60.000
0.051,0.025,0.014,18.261,80275.570,5.724,60.000
0.056,0.001,0.008,24.572,61590.414,0.459,60.000
0.043,0.002,0.009,21.281,70089.039,1.862,60.000
0.051,0.000,0.018,23.631,-27868.281,-0.752,60.000
0.052,0.009,0.011,19.794,103162.930,4.090,60.000
0.051,0.013,0.012,24.369,168228.844,5.696,60.000
0.052,0.022,0.011,19.380,110610.617,6.367,60.000
0.049,0.013,0.014,18.295,101483.273,4.509,60.000
0.051,0.016,0.011,20.368,119945.195,6.482,60.000
0.053,0.000,0.019,19.404,10848.805,0.498,60.000
0.042,0.001,0.010,20.193,75205.445,2.201,60.000
0.051,0.001,0.018,23.261,121397.086,0.542,60.000
0.056,0.000,0.004,19.964,7173.625,1.218,60.000
0.049,0.013,0.011,22.672,139839.875,5.551,60.000
0.052,0.002,0.011,22.845,117240.617,1.421,60.000
0.051,0.027,0.013,20.286,107860.070,5.591,60.000
0.052,0.007,0.013,21.452,95923.352,2.766,60.000
0.051,0.006,0.011,19.366,123141.320,3.392,60.000
0.052,0.006,0.012,20.437,116536.180,3.479,60.000
0.045,0.001,0.005,23.261,78405.336,0.280,60.000
0.100,0.011,0.013,20.122,80066.320,5.884,60.000
0.049,0.007,0.011,18.876,99373.477,5.579,60.000
0.047,0.001,0.006,22.660,80342.336,0.198,60.000
0.050,0.013,0.011,23.860,150296.688,5.470,60.000
0.049,0.013,0.012,23.108,162265.312,5.765,60.000
0.051,0.005,0.014,24.763,104899.227,3.464,60.000
0.051,0.007,0.011,18.535,103445.555,3.947,60.000
0.050,0.009,0.013,19.096,116361.664,3.492,60.000
0.042,0.001,0.019,19.264,7997.125,-1.591,60.000
0.055,0.001,0.017,25.454,8900.266,-0.978,60.000
0.051,0.015,0.014,20.094,98628.086,4.791,60.000
0.048,0.001,0.014,25.755,115206.102,0.337,60.000
0.045,0.000,0.019,20.916,13210.961,0.042,60.000
0.051,0.010,0.013,22.559,137749.375,3.829,60.000
0.044,0.001,0.017,20.822,107957.992,0.713,60.000
0.055,0.001,0.015,24.664,141693.938,-0.439,60.000
0.040,0.001,0.010,20.123,75468.367,0.949,60.000
0.056,0.001,0.015,24.103,138225.844,-0.529,60.000
0.044,0.002,0.008,21.408,73340.695,1.743,60.000
0.049,0.012,0.012,21.675,153632.219,4.900,60.000
0.040,0.001,0.012,21.696,22366.906,-0.467,60.000
0.052,0.001,0.008,22.870,107482.586,0.646,60.000
0.050,0.025,0.014,18.506,85232.180,5.721,60.000
0.042,0.001,0.008,22.305,74610.695,2.208,60.000
0.052,0.000,0.010,34.837,-2062.758,6.131,60.000
0.002,0.012,0.012,22.221,112182.523,4.152,60.000
0.057,0.001,0.019,19.433,36017.633,0.589,60.000
0.048,0.001,0.010,26.100,76113.445,1.215,60.000
0.052,0.019,0.011,19.477,116373.352,6.908,60.000
0.050,0.000,0.005,22.838,5310.883,1.131,60.000
0.052,0.022,0.011,19.532,111131.258,6.175,60.000
0.050,0.023,0.010,20.449,96380.977,6.088,60.000
0.044,0.001,0.003,22.462,108229.055,0.234,60.000
0.054,0.002,0.010,22.234,132806.250,0.477,60.000
0.000,0.013,0.012,19.979,-18984.477,5.852,60.000
0.050,0.000,0.018,21.916,16883.930,0.469,60.000
0.052,0.001,0.018,21.496,113640.445,0.695,60.000
0.054,0.001,0.003,22.050,51912.523,0.870,60.000
0.053,0.001,0.018,22.707,50369.742,-0.464,60.000
0.052,0.000,0.003,20.320,-18892.102,0.566,60.000
0.046,0.001,0.019,24.455,26147.148,-1.609,60.000
0.049,0.016,0.010,20.026,119891.477,6.656,60.000
0.058,0.001,0.010,19.330,107050.586,-0.004,60.000
0.050,0.019,0.012,19.276,141553.375,6.911,60.000
0.051,0.020,0.011,19.483,103899.258,6.770,60.000
0.041,0.000,0.011,25.039,-27658.406,-0.101,60.000
0.056,0.000,0.019,20.257,3240.773,1.824,60.000
0.052,0.009,0.014,22.194,80294.961,3.530,60.000
0.000,0.011,0.012,22.197,-14703.633,9.099,60.000
0.050,0.009,0.015,21.380,92394.508,3.771,60.000
0.051,0.026,0.011,20.407,116847.789,6.169,60.000
0.049,0.026,0.010,21.417,124425.258,5.968,60.000
0.049,0.017,0.013,18.585,108563.336,6.461,60.000
0.048,0.003,0.011,22.366,125012.148,2.438,60.000
0.040,0.001,0.017,18.266,28419.555,1.115,60.000
0.050,0.022,0.012,19.159,119423.930,5.970,60.000
0.048,0.006,0.010,20.064,120652.039,4.984,60.000
0.050,0.021,0.013,19.659,111659.883,5.695,60.000
0.041,0.000,0.008,22.675,48892.336,-0.524,60.000
0.042,0.000,0.014,24.427,-26487.914,-2.019,60.000
0.096,0.012,0.012,21.672,66137.883,3.630,60.000
0.098,0.011,0.013,21.307,76085.195,2.538,60.000
0.048,0.009,0.012,18.028,81220.602,3.967,60.000
0.051,0.006,0.011,19.428,129416.836,3.548,60.000
0.044,0.001,0.009,24.402,25543.688,1.008,60.000
0.049,0.020,0.012,18.657,136543.312,6.617,60.000
0.059,0.001,0.009,19.934,116626.086,0.705,60.000
0.050,0.013,0.011,23.523,133992.438,4.589,60.000
0.051,0.021,0.011,19.013,121707.898,6.597,60.000
0.050,0.005,0.012,20.879,143823.625,3.436,60.000
0.049,0.009,0.011,19.683,84129.164,5.076,60.000
0.098,0.012,0.013,22.638,61809.367,2.067,60.000
0.044,0.001,0.007,22.184,70565.117,1.370,60.000
0.049,0.023,0.014,19.314,104932.602,5.892,60.000
0.048,0.001,0.012,27.481,95110.227,1.605,60.000
0.046,0.000,0.009,29.440,-13045.336,1.280,60.000
0.043,0.001,0.019,18.009,107229.664,0.644,60.000
0.053,0.000,0.005,23.031,12881.609,-0.129,60.000
0.056,0.001,0.016,24.101,75393.820,-0.724,60.000
0.044,0.001,0.008,21.680,68538.555,1.751,60.000
0.052,0.002,0.006,21.824,86098.898,0.705,60.000
0.056,0.000,0.015,25.170,-5668.586,-0.630,60.000
0.049,0.011,0.014,18.828,104712.492,4.529,60.000
0.050,0.004,0.011,21.092,138773.625,3.229,60.000
0.045,0.000,0.011,32.476,-5627.430,1.986,60.000
0.042,0.000,0.015,25.397,-17472.492,-0.278,60.000
0.058,0.001,0.011,18.590,146094.188,1.460,60.000
0.051,0.007,0.011,18.167,104547.836,4.461,60.000
0.051,0.027,0.012,16.662,115402.320,3.919,60.000
0.043,0.002,0.014,19.119,117538.305,0.621,60.000
0.045,0.001,0.014,22.616,112385.570,-0.428,60.000
0.050,0.020,0.012,19.005,130162.570,6.464,60.000
0.049,0.000,0.023,19.948,-14213.547,4.748,60.000
0.048,0.001,0.018,25.064,10560.391,-1.821,60.000
0.051,0.001,0.018,25.603,88854.258,-0.628,60.000
0.051,0.001,0.018,23.942,66237.117,-0.583,60.000
0.054,0.001,0.010,25.900,70366.320,0.424,60.000
0.050,0.022,0.013,19.198,112384.586,5.974,60.000
0.049,0.004,0.012,21.192,145031.844,3.372,60.000
0.050,0.003,0.011,22.487,122241.383,2.271,60.000
0.050,0.001,0.016,26.330,127580.383,0.178,60.000
0.059,0.001,0.013,18.561,154063.781,-0.532,60.000
0.050,0.019,0.010,19.250,87797.086,6.783,60.000
0.060,0.001,0.016,20.876,90872.742,-0.102,60.000
0.046,0.001,0.008,21.717,82078.273,1.240,60.000
0.055,0.001,0.009,25.427,62635.883,0.444,60.000
0.051,0.008,0.010,19.714,103365.461,4.115,60.000
0.045,0.001,0.010,27.038,15709.688,0.708,60.000
0.049,0.002,0.006,21.601,81597.602,0.152,60.000
0.049,0.011,0.013,20.319,129358.352,4.578,60.000
0.050,0.016,0.014,18.976,94479.117,5.347,60.000
0.050,0.022,0.012,18.919,119106.711,6.186,60.000
0.048,0.023,0.012,19.097,126371.133,6.468,60.000
0.051,0.001,0.020,20.259,84475.086,0.415,60.000
0.000,0.012,0.011,21.779,-11085.758,8.545,60.000
0.046,0.001,0.011,27.129,75453.742,0.902,60.000
0.049,0.023,0.013,19.297,112037.461,6.026,60.000
0.059,0.001,0.013,18.587,153674.719,-0.425,60.000
0.048,0.000,0.002,20.546,30047.055,-0.960,60.000
0.051,0.000,0.013,35.510,-45135.375,-1.202,60.000
0.051,0.015,0.013,21.217,121459.242,6.732,60.000
0.049,0.001,0.011,26.236,108716.586,1.831,60.000
0.044,0.001,0.007,25.339,-13049.305,-0.519,60.000
0.047,0.001,0.020,20.826,115678.148,0.596,60.000
0.050,0.022,0.012,19.154,122605.695,6.115,60.000
0.050,0.023,0.010,20.867,97206.602,5.904,60.000
0.051,0.018,0.011,19.825,126899.055,7.069,60.000
0.041,0.000,0.016,23.715,-18999.484,-0.708,60.000
0.052,0.014,0.013,22.553,111782.008,4.879,60.000
0.048,0.001,0.014,23.988,156706.656,0.874,60.000
0.057,0.001,0.018,18.583,121348.383,0.838,60.000
0.058,0.001,0.009,23.393,60905.039,-0.137,60.000
0.048,0.009,0.012,18.547,77508.805,4.202,60.000
0.054,0.001,0.002,23.392,-24802.570,-0.826,60.000
0.049,0.023,0.012,18.999,123074.320,6.622,60.000
0.049,0.012,0.011,21.845,133431.906,5.003,60.000
0.042,0.000,0.006,21.781,86361.586,-0.819,60.000
0.051,0.015,0.013,20.510,103620.820,5.562,60.000
0.046,0.000,0.011,32.087,-6686.961,0.314,60.000
0.043,0.001,0.009,22.186,66973.102,1.742,60.000
0.051,0.013,0.010,22.799,113876.180,4.731,60.000
0.051,0.002,0.019,21.452,112936.180,0.734,60.000
0.049,0.027,0.010,14.344,178279.250,2.000,60.000
0.056,0.001,0.013,26.015,50261.055,-0.472,60.000
0.048,0.001,0.009,21.306,102626.992,0.661,60.000
0.049,0.001,0.015,22.613,178205.625,2.489,60.000
0.047,0.000,0.007,26.531,-26764.219,0.517,60.000
0.050,0.009,0.011,19.388,89018.664,4.819,60.000
0.049,0.009,0.013,17.049,112529.258,3.458,60.000
0.049,0.022,0.012,18.851,126368.195,6.294,60.000
0.050,0.018,0.011,19.555,111632.164,6.959,60.000
0.048,0.016,0.011,19.658,138754.031,6.406,60.000
0.046,0.001,0.020,19.350,115116.633,0.935,60.000
0.052,0.013,0.012,24.643,147945.625,5.398,60.000
0.045,0.000,0.006,23.067,13951.695,-2.251,60.000
0.051,0.002,0.006,21.504,83411.180,0.174,60.000
0.050,0.005,0.015,23.628,101450.320,3.428,60.000
0.054,0.002,0.011,22.489,129647.164,0.599,60.000
0.046,0.002,0.008,21.350,86830.961,1.263,60.000
0.057,0.001,0.016,22.005,120294.758,-0.330,60.000
0.040,0.000,0.012,25.541,-22403.109,-0.041,60.000
0.057,0.001,0.007,21.682,112722.305,2.304,60.000
0.052,0.005,0.013,25.015,104816.227,3.372,60.000
0.048,0.001,0.008,25.132,20828.672,0.200,60.000
0.047,0.000,0.016,28.931,6768.891,-1.491,60.000
0.039,0.000,0.012,23.440,-6150.680,-1.113,60.000
0.049,0.021,0.012,18.670,132902.688,6.321,60.000
0.052,0.020,0.011,19.416,115212.930,6.551,60.000
0.048,0.012,0.011,21.061,127828.789,4.840,60.000
0.049,0.005,0.014,21.585,106267.023,2.968,60.000
0.043,0.000,0.007,23.091,12381.070,1.559,60.000
0.050,0.006,0.010,19.415,126934.586,4.591,60.000
0.052,0.019,0.013,20.449,113372.117,5.954,60.000
0.045,0.001,0.008,21.723,73473.805,1.534,60.000
0.047,0.000,0.018,22.203,36684.273,-0.295,60.000
0.050,0.000,0.019,22.688,34221.508,-0.105,60.000
0.052,0.001,0.003,22.867,3495.000,-0.613,60.000
0.056,0.001,0.018,20.990,75451.867,0.073,60.000
0.045,0.001,0.011,24.056,129407.445,2.073,60.000
0.052,0.000,0.021,19.933,-6445.641,3.190,60.000
0.099,0.012,0.013,22.609,64996.086,2.621,60.000
0.050,0.021,0.011,19.968,106296.367,6.585,60.000
0.046,0.000,0.019,24.058,-14516.195,-2.344,60.000
0.049,0.011,0.012,21.936,129731.461,4.668,60.000
0.050,0.001,0.022,18.825,24759.117,0.326,60.000
0.050,0.000,0.001,18.141,1343.086,1.238,60.000
0.048,0.006,0.013,17.356,133714.312,3.096,60.000
0.049,0.005,0.012,20.092,136214.844,3.550,60.000
0.048,0.001,0.007,22.352,87749.727,0.315,60.000
0.053,0.000,0.012,34.057,18682.945,0.919,60.000
0.051,0.002,0.015,24.482,171163.062,2.426,60.000
0.053,0.002,0.009,21.767,140412.188,0.520,60.000
0.054,0.002,0.008,22.096,107225.711,1.543,60.000
0.054,0.002,0.012,24.221,152646.031,1.423,60.000
0.050,0.018,0.014,19.314,94316.430,5.206,60.000
0.049,0.016,0.013,18.698,109478.773,6.279,60.000
0.043,0.000,0.010,24.726,16770.094,0.363,60.000
0.053,0.002,0.006,22.083,85915.086,0.848,60.000
0.051,0.003,0.012,24.229,148747.812,3.383,60.000
0.051,0.019,0.014,20.325,93750.914,5.316,60.000
0.052,0.021,0.011,19.420,115662.523,6.487,60.000
0.044,0.000,0.018,20.898,-6048.141,0.455,60.000
0.052,0.012,0.011,24.530,150965.969,4.757,60.000
0.048,0.026,0.012,20.146,122823.633,6.589,60.000
0.047,0.002,0.012,21.514,186868.281,3.948,60.000
0.049,0.000,0.010,29.386,-6330.766,-0.399,60.000
0.048,0.004,0.013,19.962,162248.906,3.071,60.000
0.050,0.009,0.015,21.122,91020.836,3.677,60.000
0.053,0.000,0.014,31.368,-108548.516,-1.693,60.000
0.050,0.014,0.013,21.544,134188.562,5.920,60.000
0.099,0.012,0.012,21.226,75678.727,4.614,60.000
0.050,0.016,0.012,20.378,124176.492,6.980,60.000
0.051,0.001,0.001,21.245,42500.930,0.664,60.000
0.049,0.020,0.012,18.627,142193.000,6.795,60.000
0.054,0.000,0.011,36.064,2498.453,1.414,60.000
0.043,0.001,0.018,20.332,81472.398,0.252,60.000
0.056,0.002,0.015,24.464,135313.406,-0.532,60.000
0.055,0.000,0.007,26.705,6436.766,2.146,60.000
0.052,0.020,0.011,19.223,121346.602,6.858,60.000
0.050,0.015,0.011,22.136,132226.250,5.752,60.000
0.044,0.000,0.013,26.137,-25919.875,-1.871,60.000
0.045,0.002,0.014,19.820,152725.500,0.940,60.000
0.052,0.022,0.011,19.534,112623.195,6.316,60.000
0.049,0.006,0.010,21.162,131080.531,3.913,60.000
0.042,0.000,0.012,29.344,8018.625,1.023,60.000
0.052,0.025,0.012,19.130,88691.602,6.072,60.000
0.041,0.001,0.018,18.398,4588.664,-1.301,60.000
0.042,0.001,0.019,15.426,89232.242,1.220,60.000
0.047,0.001,0.013,21.307,180009.781,2.069,60.000
0.051,0.026,0.012,19.600,101412.727,6.153,60.000
0.050,0.000,0.013,32.302,41191.367,1.315,60.000
0.052,0.014,0.012,21.888,125829.570,6.305,60.000
0.051,0.022,0.012,19.007,117429.930,6.132,60.000
0.049,0.007,0.010,20.379,124478.758,4.039,60.000
0.059,0.000,0.012,24.414,126.938,1.408,60.000
0.049,0.012,0.011,21.793,131714.188,4.787,60.000
0.049,0.001,0.005,22.054,80657.773,0.037,60.000
0.003,0.011,0.011,21.169,109955.852,3.879,60.000
0.050,0.023,0.013,19.230,107703.477,5.996,60.000
0.058,0.001,0.011,19.246,102338.555,0.284,60.000
0.043,0.000,0.014,24.935,-46631.020,-0.721,60.000
0.051,0.007,0.010,19.342,114500.180,3.887,60.000
0.002,0.012,0.012,22.853,113148.367,3.988,60.000
0.052,0.002,0.017,24.625,131847.469,0.691,60.000
0.051,0.025,0.014,18.754,81548.352,5.545,60.000
0.051,0.024,0.010,20.985,96650.383,5.624,60.000
0.049,0.007,0.011,17.679,96202.523,5.441,60.000
0.050,0.003,0.013,23.147,163264.219,3.656,60.000
0.053,0.000,0.008,25.323,29980.695,0.998,60.000
0.055,0.001,0.010,22.216,133827.062,0.711,60.000
0.058,0.000,0.009,25.337,10703.703,-2.114,60.000
0.049,0.011,0.014,19.138,105577.164,4.339,60.000
0.058,0.001,0.012,18.687,154632.062,0.439,60.000
0.049,0.000,0.017,23.897,39137.445,-0.259,60.000
0.050,0.001,0.005,22.447,78320.055,-0.259,60.000
0.047,0.001,0.016,24.053,135826.750,0.117,60.000
0.051,0.006,0.012,20.784,125218.289,3.260,60.000
0.051,0.005,0.013,21.492,112372.711,3.372,60.000
0.056,0.001,0.011,21.073,128072.930,1.181,60.000
0.051,0.001,0.015,24.503,165356.438,1.623,60.000
0.052,0.012,0.013,23.815,119272.898,4.552,60.000
0.050,0.013,0.013,22.862,135175.156,5.492,60.000
0.049,0.002,0.013,23.488,181849.438,3.293,60.000
0.057,0.000,0.013,24.760,35548.742,0.409,60.000
0.053,0.001,0.010,23.119,131025.039,0.786,60.000
0.053,0.000,0.015,30.720,3657.188,-1.372,60.000
0.051,0.007,0.012,19.415,94093.242,3.440,60.000
0.050,0.018,0.012,19.124,141978.844,7.087,60.000
0.048,0.017,0.011,19.413,141003.969,6.730,60.000
0.049,0.021,0.013,19.084,116203.023,5.832,60.000
0.099,0.013,0.013,22.431,59366.086,2.874,60.000
0.050,0.012,0.014,20.029,113113.102,4.214,60.000
0.049,0.022,0.012,18.812,133445.375,6.579,60.000
0.049,0.000,0.020,19.747,5937.992,0.756,60.000
0.041,0.000,0.011,24.233,-4671.734,-1.816,60.000
0.044,0.001,0.010,22.882,78176.648,1.578,60.000
0.056,0.000,0.007,22.795,7207.281,-0.794,60.000
0.057,0.001,0.012,20.507,142228.969,0.546,60.000
0.041,0.001,0.007,23.698,66015.930,0.390,60.000
0.050,0.026,0.013,19.141,92108.914,6.562,60.000
0.057,0.000,0.009,25.919,-24104.477,0.759,60.000
0.050,0.006,0.014,21.188,104379.461,3.448,60.000
0.050,0.006,0.014,22.127,100042.664,3.380,60.000
0.050,0.024,0.011,19.942,119464.773,6.440,60.000
0.045,0.002,0.017,20.446,141425.625,1.011,60.000
0.048,0.001,0.018,23.145,138777.438,0.660,60.000
0.052,0.001,0.011,30.554,4858.672,0.080,60.000
0.042,0.001,0.012,20.520,82967.773,0.772,60.000
0.050,0.013,0.014,19.816,104801.227,4.764,60.000
0.045,0.001,0.021,21.081,79610.602,-0.031,60.000
0.052,0.000,0.020,20.122,-8021.625,0.780,60.000
0.052,0.001,0.014,27.529,107121.320,-0.137,60.000
0.050,0.001,0.012,30.327,63801.664,0.535,60.000
0.055,0.000,0.021,20.150,-41042.539,0.906,60.000
0.049,0.005,0.014,22.348,126081.383,2.758,60.000
0.051,0.005,0.013,24.214,113650.711,3.295,60.000
0.050,0.014,0.014,19.567,98772.508,5.019,60.000
0.052,0.003,0.012,24.145,147036.875,3.242,60.000
0.054,0.001,0.004,21.182,81872.414,1.531,60.000
0.049,0.008,0.012,17.457,83299.711,3.623,60.000
0.043,0.001,0.009,24.455,14452.461,0.985,60.000
0.058,0.001,0.012,19.261,148592.656,0.200,60.000
0.002,0.011,0.013,23.121,77390.508,4.034,60.000
0.052,0.024,0.011,19.518,99853.430,6.004,60.000
0.049,0.001,0.020,19.162,111207.852,1.151,60.000
0.050,0.021,0.012,19.405,125212.180,6.157,60.000
0.040,0.001,0.014,20.242,34855.320,0.403,60.000
0.050,0.026,0.010,21.694,112904.055,5.616,60.000
0.052,0.010,0.010,19.818,114101.336,3.657,60.000
0.048,0.001,0.002,21.740,35309.305,-0.571,60.000
0.049,0.005,0.012,20.140,134331.156,3.368,60.000
0.051,0.020,0.013,20.208,106377.742,5.328,60.000
0.060,0.000,0.010,27.849,35881.945,2.970,60.000
0.048,0.010,0.011,20.332,90340.352,5.197,60.000
0.049,0.000,0.007,26.401,-31425.367,0.021,60.000
0.053,0.001,0.005,23.274,75346.914,0.326,60.000
0.041,0.001,0.015,21.423,25097.734,0.503,60.000
0.051,0.020,0.010,19.444,95713.273,6.482,60.000
0.047,0.000,0.016,26.461,10201.648,-0.819,60.000
0.051,0.010,0.010,19.832,111857.336,3.614,60.000
0.056,0.002,0.014,22.777,160679.969,-0.145,60.000
0.046,0.001,0.010,22.446,96208.414,1.001,60.000
0.041,0.001,0.014,19.543,52539.930,0.615,60.000
0.049,0.009,0.012,19.747,84890.305,4.574,60.000
0.044,0.001,0.015,26.525,9475.367,-2.252,60.000
0.052,0.015,0.012,21.564,126741.023,6.637,60.000
0.050,0.002,0.015,23.814,165265.688,2.173,60.000
0.049,0.000,0.003,22.473,-1661.820,-0.725,60.000
0.049,0.001,0.006,21.761,85990.492,0.090,60.000
0.059,0.001,0.017,19.671,75163.102,0.013,60.000
0.057,0.000,0.012,27.102,61190.289,1.210,60.000
0.048,0.020,0.012,18.153,146291.094,6.642,60.000
0.046,0.001,0.020,19.687,129378.914,0.820,60.000
0.045,0.001,0.005,22.986,92235.680,0.473,60.000
0.046,0.000,0.013,31.003,-101094.781,-3.049,60.000
